course,normalizedDifficulty
MCDB    183,10.0
MCDB    184,10.0
MCDB    187,10.0
MCDB    188,3.4906261631517648
MCDB    192,3.089353015003617
MCDB    194BG,2.3552985278241296
MCDB    194D,7.342478015003617
MCDB    194DS,10.0
MCDB    194DT,2.63190261817822
MCDB    194EO,10.0
MCDB    194HG,3.5697507422763426
MCDB    194JS,2.342478015003617
MCDB    194KF,2.342478015003617
MCDB    194M,2.342478015003617
MCDB    194MD,10.0
MCDB    194ML,2.5299780150036173
MCDB    194MO,9.009144681670284
MCDB    194MP,7.342478015003617
MCDB    194MR,10.0
MCDB    194MW,2.9758113483369515
MCDB    194NB,5.366287538813145
MCDB    194SB,2.806763729289332
MCDB    194TW,4.168668491194092
MCDB    194X,2.5045976261616896
MCDB    194ZM,2.4341480637049155
MCDB    197,2.419401091926693
MCDB    198,2.342478015003617
MCDB    199,2.4183071445517546
MCDB    218A,3.936393358918962
MCDB    218B,3.65706134833695
MCDB    220A,3.711106309785758
MCDB    220B,4.026404782680384
MCDB    220C,3.166051340063514
MCDB    221,2.4920315864321885
MCDB    223,5.05489461521627
MCDB    224,5.206114378639983
MCDB    225,4.572767492967513
MCDB    226A,3.731366903892505
MCDB    229,5.384352370806543
MCDB    230,4.8303564529805625
MCDB    231,3.842478015003616
MCDB    232,5.842478015003618
MCDB    233,2.8980335705591727
MCDB    235,2.7818719543975567
MCDB    236,2.342478015003617
MCDB    245,3.842478015003616
MCDB    246,2.888690136215738
MCDB    247,2.4674780150036164
MCDB    248,2.342478015003617
MCDB    251,4.665394681670284
MCDB    252,3.467478015003616
MCDB    253,2.342478015003617
MCDB    254,2.342478015003617
MCDB    260,9.504511423609085
MCDB    261,10.0
MCDB    262,10.0
MCDB    263,10.0
MCDB    265,10.0
MCDB    266,10.0
MCDB    268,10.0
MCDB    269,10.0
MCDB    290CE,2.342478015003617
MCDB    290ER,2.342478015003617
MCDB    290MR,8.13612880865441
MCDB    293,2.542478015003617
MCDB    294B,10.0
MCDB    500,10.0
MCDB    501,10.0
MCDB    502,10.0
MCDB    595BG,2.342478015003617
MCDB    595DS,10.0
MCDB    595DV,2.342478015003617
MCDB    595ER,2.509144681670284
MCDB    595MO,10.0
MCDB    595MP,10.0
MCDB    595NC,3.217478015003616
MCDB    595X,2.6889494435750456
MCDB    596,2.501713506075045
MCDB    597,10.0
MCDB    598,10.0
MCDB    599,10.0
MCDB W  108A,8.207136775787745
MCDB W  111,8.118701791227394
MCDB W  138,8.135379798389684
ME        6,6.615739138338074
ME       10,4.798427640786365
ME       11,10.0
ME       12,4.184009589778379
ME       12S,3.2031849343143106
ME       13,2.342478015003617
ME       14,6.7808350366459305
ME       15,5.408629487399043
ME       16,7.329584559950123
ME       17,4.551926004417295
ME       18,3.876131861157464
ME       95,2.342478015003617
ME       97,10.0
ME       99,10.0
ME      100,10.0
ME      102,4.167874840400442
ME      104,6.436343419595336
ME      105,5.668586583663334
ME      106A,3.879085157860758
ME      107,3.439700237225842
ME      108,2.342478015003617
ME      110,4.456841801793029
ME      112,6.324502096091869
ME      124,9.217478015003618
ME      125AS,2.635213057738659
ME      125BE,4.460533570559171
ME      125BL,3.594495210770813
ME      125BP,3.985335157860761
ME      125CH,3.644289769425666
ME      125CM,4.182020051914074
ME      125ED,2.7869224594480606
ME      125EH,2.36555493808054
ME      125EM,6.070255792781394
ME      125ES,2.6845832781615115
ME      125EY,2.749629457311309
ME      125FA,4.94930284222318
ME      125IB,5.024422459448061
ME      125KF,5.242478015003616
ME      125KT,4.6996208721464745
ME      125LP,4.621519499552349
ME      125MB,5.220255792781395
ME      125ML,3.074504158794466
ME      125MS,4.071693701278127
ME      125PL,4.360281357494459
ME      125RA,2.342478015003617
ME      125RM,2.642478015003617
ME      125RS,4.075704510730112
ME      125SD,7.025461697987302
ME      125WY,2.79485896738457
ME      125YV,5.478841651367252
ME      125YZ,2.421265893791495
ME      127,3.727093399618997
ME      128,3.325167299925045
ME      129,2.564116670465803
ME      134,5.503192300717903
ME      140A,6.879914426318682
ME      140B,6.642478015003616
ME      141A,4.847797092639108
ME      141B,4.25385968888529
ME      146,6.365185246044183
ME      147,4.8710036560292576
ME      151A,8.22906901096199
ME      151B,8.259420761394079
ME      151C,7.883518997190909
ME      152A,7.460369150256898
ME      152B,5.657028401172347
ME      153,3.499219297167784
ME      154,5.928003479236296
ME      155A,6.617916380409968
ME      155B,3.3244224594480603
ME      155C,3.4377161102417126
ME      156A,6.951824226859466
ME      156B,6.909590523363054
ME      157,3.0395608423513893
ME      158,3.1982930969585808
ME      163,7.001949762888581
ME      166,5.56779845322728
ME      167,7.212760041547956
ME      169,5.66599893852454
ME      170A,7.792587664126424
ME      170C,3.5454542054798077
ME      179D,4.078550969826571
ME      179L,3.08347477216135
ME      179P,5.962600940206757
ME      185,4.872478015003617
ME      186,5.904065316590916
ME      186A,7.731366903892506
ME      186B,3.717478015003616
ME      189A,4.002712638319961
ME      189B,4.022037218879327
ME      189C,4.009657683246737
ME      193,10.0
ME      197,2.946229818755421
ME      199,2.4783754509010527
ME      200,10.0
ME      200P,2.342478015003617
ME      201,2.342478015003617
ME      203,3.2799780150036164
ME      207,10.0
ME      210A,2.7349780150036174
ME      210B,3.654065316590919
ME      210C,2.4841446816702835
ME      210D,3.0924780150036164
ME      211,2.806763729289332
ME      215A,3.881929304454907
ME      215B,2.4615256340512364
ME      219,3.639898649924252
ME      220A,2.9546366896622924
ME      220B,2.645327942853545
ME      221,2.342478015003617
ME      225AI,2.5210494435750457
ME      225AS,2.436228015003617
ME      225BB,2.592478015003617
ME      225BL,2.855573253098856
ME      225BP,2.9424780150036174
ME      225CM,2.790097062622665
ME      225EH,2.342478015003617
ME      225EY,2.645508318033921
ME      225F,2.342478015003617
ME      225FB,2.342478015003617
ME      225FE,4.009144681670284
ME      225IB,2.6394477119733155
ME      225MB,2.342478015003617
ME      225MC,3.652200237225839
ME      225ML,2.380939553465155
ME      225MM,2.342478015003617
ME      225NN,2.342478015003617
ME      225PL,2.489144681670284
ME      225SB,3.592478015003617
ME      225SD,3.854077526603128
ME      225SO,3.056763729289332
ME      225YZ,2.342478015003617
ME      232,2.342478015003617
ME      233A,3.842478015003616
ME      236,2.954212708881168
ME      243A,2.768249743275345
ME      243B,3.154144681670284
ME      244A,3.642478015003616
ME      245,2.342478015003617
ME      246,3.279978015003617
ME      252A,3.4358540833796845
ME      252B,4.573959496485099
ME      256,2.342478015003617
ME      257,2.515947402758719
ME      258,2.9424780150036174
ME      264,4.842478015003616
ME      265,4.7412875388131415
ME      269,3.1424780150036167
ME      271,3.1194621419877464
ME      275,2.886128808654412
ME      291A,3.606763729289331
ME      292,3.113690136215738
ME      295,10.0
ME      501,10.0
ME      503,10.0
ME      596,10.0
ME      597,10.0
ME      598,10.0
ME      599,10.0
ME   W  167,7.153175047439779
ME ST   199,2.342478015003617
ME ST   200A,10.0
ME ST   200B,10.0
ME ST   200C,10.0
MES      45,6.607984122988652
MS        1A,2.41714213991284
MS        1AB,2.7814305098771643
MS        1C,2.546984817724705
MS        2AA,2.427642850168452
MS        2AB,2.495295475321077
MS        2AC,2.495585621682652
MS        6,10.0
MS       22,2.873180550589705
MS       27,5.22959726513219
MS       99,2.474076000351602
MS      131,2.6423528950255557
MS      132,2.5753992604248626
MS      133,2.3706292755078184
MS      141,2.725918185943788
MS      142,2.704638077163679
MS      143,2.844575520672551
MS      190,2.442478015003617
MS      199,2.5249283295946485
MUS       1,10.0
MUS       3A,5.603938790339393
MUS       3B,4.940866006359564
MUS       3C,5.258393208516317
MUS       4A,5.179793339072571
MUS       4B,4.804216973799203
MUS       4C,4.563841130073392
MUS       4D,5.670292539886685
MUS       4E,4.645920600852675
MUS       4F,4.872559227493975
MUS       5A,6.286818095726179
MUS       5B,5.989872748697767
MUS       5C,6.359619490113072
MUS       5D,6.577548545196097
MUS       5E,6.998439022595058
MUS       5F,8.116132814677686
MUS       6,5.163906586432187
MUS       8,3.806122194897797
MUS      10A,6.006630812669672
MUS      10B,6.295239539193712
MUS      10C,6.151125995550023
MUS      11,5.662884530209876
MUS      12,7.1124977054580905
MUS      15,5.377560469581376
MUS      16,3.978583679451864
MUS      17,6.012739234762965
MUS      17H,2.342478015003617
MUS      20A,3.4148578551135174
MUS      20B,3.046296370420809
MUS      20C,2.9401945030610137
MUS      22,5.2345746143918825
MUS      22D,4.369687610963214
MUS      22M,2.342478015003617
MUS      22N,2.342478015003617
MUS      22O,3.600053772579374
MUS      22P,2.6200896085216434
MUS      24,2.342478015003617
MUS      25,2.6928885240348155
MUS      26A,2.342478015003617
MUS      26B,3.3415256340512363
MUS      26D,2.483103015003617
MUS      26E,2.342478015003617
MUS      27A,2.342478015003617
MUS      27B,2.419944001398175
MUS      27C,2.463248691695346
MUS      27D,2.342478015003617
MUS      28A,3.452894681670284
MUS      28B,2.529978015003617
MUS      28C,2.342478015003617
MUS      29,3.009144681670284
MUS      31A,3.186383974181316
MUS      31B,3.258711183012859
MUS      31C,3.510191137661326
MUS      31D,3.892966415492017
MUS      31E,4.196327221352823
MUS      31F,5.647560085710687
MUS      31X,2.72472637233553
MUS      32A,3.363311348336951
MUS      32B,2.442478015003617
MUS      32C,2.4674780150036164
MUS      33,3.3554673630539407
MUS      35A,2.8424780150036173
MUS      51,2.523430395955998
MUS      52,2.3791446816702835
MUS      88,3.1888365584209843
MUS      98,2.342478015003617
MUS      99,2.342478015003617
MUS      99RA,2.342478015003617
MUS     101A,5.262065372090975
MUS     101B,5.355601003126605
MUS     101C,5.600819673345276
MUS     102,6.163296493910331
MUS     103,5.220454205479808
MUS     105,6.953589126114731
MUS     106A,5.969193498767973
MUS     106B,6.40008984761545
MUS     106C,3.881238519205296
MUS     108,3.1943298668554685
MUS     109CA,6.0647565435321455
MUS     109IA,2.777663200188801
MUS     109IB,2.771049443575046
MUS     109LA,5.064637799663401
MUS     109LB,4.387083224608826
MUS     109LC,3.5849052636808656
MUS     109N,3.1549780150036173
MUS     112AB,8.393768704257345
MUS     112C,7.245531266596356
MUS     112D,8.910831036746469
MUS     112E,6.404995419626287
MUS     112F,6.94570702642935
MUS     113A,4.152663200188803
MUS     113B,4.912418491194093
MUS     114,5.504457876532616
MUS     115,6.551840277984301
MUS     116,6.322965466741067
MUS     117,4.445419191474207
MUS     118A,10.0
MUS     119A,5.455797707291961
MUS     119B,3.842478015003616
MUS     120A,3.06371825817691
MUS     120B,3.893884941410543
MUS     120C,3.6824780150036176
MUS     122,3.343393765919368
MUS     122D,3.4245126470382488
MUS     122N,4.967478015003617
MUS     122O,3.627281406057008
MUS     122P,2.581612001931721
MUS     124,2.342478015003617
MUS     125,3.5697507422763435
MUS     126B,2.436228015003617
MUS     126D,2.342478015003617
MUS     126E,2.342478015003617
MUS     127A,2.342478015003617
MUS     127B,2.342478015003617
MUS     127C,2.342478015003617
MUS     127D,2.342478015003617
MUS     128A,2.342478015003617
MUS     128B,2.342478015003617
MUS     128C,2.342478015003617
MUS     133,2.662934669460271
MUS     150,2.725318924094525
MUS     151,2.4858113483369504
MUS     152,2.342478015003617
MUS     154,2.342478015003617
MUS     158A,2.342478015003617
MUS     158B,3.48533515786076
MUS     158C,2.9226728201984224
MUS     158D,2.5397819365722443
MUS     160A,5.755636896814519
MUS     160B,5.503231736348614
MUS     160C,5.300275634051236
MUS     160D,5.788258992098173
MUS     160E,4.650920997459757
MUS     160F,5.9625438044773
MUS     161,2.592478015003617
MUS     168A,8.748728015003618
MUS     168G,6.4483467989974015
MUS     168H,3.523033570559173
MUS     168I,5.758578451279493
MUS     168J,5.535022312811073
MUS     168M,6.161105465984009
MUS     168P,2.493519681670284
MUS     168S,4.702359726859013
MUS     168X,4.501568924094528
MUS     174,6.121889779709498
MUS     175F,5.248229369124535
MUS     175G,5.550633538948617
MUS     175J,5.654978015003618
MUS     175K,4.036922459448061
MUS     175L,4.523033570559175
MUS     175M,5.337257680902234
MUS     175X,3.278677889690335
MUS     176,4.271429618955221
MUS     182,4.545185307710909
MUS     183,6.172197402758718
MUS     184,4.866140153303913
MUS     188,10.0
MUS     191,6.990626163151765
MUS     192,2.342478015003617
MUS     192A,2.6824780150036167
MUS     192B,4.224830956180087
MUS     192C,2.7091446816702835
MUS     195,2.342478015003617
MUS     197,2.342478015003617
MUS     198,2.342478015003617
MUS     199,3.1660074267683225
MUS     199RA,2.598888271413873
MUS     200A,3.266531045306647
MUS     200B,2.442478015003617
MUS     200D,2.663906586432188
MUS     202A,3.056763729289331
MUS     202B,3.056763729289331
MUS     203MT,10.0
MUS     204A,6.142478015003616
MUS     204B,5.842478015003616
MUS     204C,2.925811348336953
MUS     207A,2.759144681670283
MUS     207B,2.4674780150036164
MUS     208,2.545156586432188
MUS     209IA,2.342478015003617
MUS     209LA,3.342478015003617
MUS     209LB,3.4496208721464745
MUS     209LC,2.342478015003617
MUS     210A,2.342478015003617
MUS     210B,2.342478015003617
MUS     211A,2.4281923007179027
MUS     211B,2.542478015003617
MUS     211C,2.528192300717903
MUS     212A,3.542478015003617
MUS     212B,2.342478015003617
MUS     219,2.5438669038925057
MUS     220,2.473589126114728
MUS     222,2.342478015003617
MUS     222X,2.342478015003617
MUS     225,2.492478015003617
MUS     227,3.064144681670284
MUS     230,2.342478015003617
MUS     231,2.342478015003617
MUS     233B,2.9424780150036174
MUS     233C,2.642478015003617
MUS     250A,2.4674780150036173
MUS     250B,2.4496208721464745
MUS     251A,2.342478015003617
MUS     251B,2.342478015003617
MUS     252A,3.1778626303882334
MUS     252B,2.717478015003617
MUS     254,2.342478015003617
MUS     256,2.393805853831456
MUS     257,10.0
MUS     258,2.376568924094526
MUS     259,2.342478015003617
MUS     260A,2.342478015003617
MUS     260D,4.225811348336951
MUS     260E,2.342478015003617
MUS     260G,2.523033570559173
MUS     262G,2.342478015003617
MUS     262H,3.0924780150036164
MUS     262I,2.492478015003616
MUS     262M,6.642478015003616
MUS     262Q,2.342478015003617
MUS     263,2.8424780150036173
MUS     265A,4.592478015003616
MUS     267,2.597239919765522
MUS     268,4.038906586432187
MUS     269,2.417478015003617
MUS     273,2.723430395955998
MUS     275,2.342478015003617
MUS     276A,3.05081134833695
MUS     276B,2.342478015003617
MUS     282,3.254283570559173
MUS     283,3.2343583568839587
MUS     284,3.4988272213528235
MUS     288,7.342478015003617
MUS     292,2.342478015003617
MUS     293F,6.342478015003616
MUS     293M,2.717478015003617
MUS     295A,2.342478015003617
MUS     295B,2.342478015003617
MUS     296A,3.3591446816702835
MUS     296B,2.884144681670283
MUS     296C,2.342478015003617
MUS     297A,2.342478015003617
MUS     297B,2.342478015003617
MUS     299A,2.342478015003617
MUS     501,10.0
MUS     502,10.0
MUS     593,10.0
MUS     594A,2.413906586432189
MUS     595,2.492478015003617
MUS     596,2.9591446816702835
MUS     597,10.0
MUS     598,10.0
MUS     599A,10.0
MUS     599B,10.0
MUS     599C,10.0
MUS  CS   5,10.0
MUS  CS  15,10.0
MUS  CS 101,10.0
MUS  CS 102,10.0
MUS  CS 103,10.0
MUS  CS 105,10.0
MUS  CS 105AC,10.0
MUS  CS 105EG,10.0
MUS  CS 105MT,10.0
MUS  CS 110SQ,10.0
MUS  CS 199,10.0
MUS A    34,2.360464314651681
MUS A    36,2.859391525844253
MUS A    37,2.6227362276779123
MUS A    37A,2.879515052040657
MUS A    37M,2.6827557927813954
MUS A    38,2.467478015003617
MUS A    38P,2.342478015003617
MUS A    40,2.7008113483369502
MUS A    41,2.8424780150036164
MUS A    42,2.6482434914073423
MUS A    43,2.7872696816702835
MUS A    44,2.4821912184668204
MUS A    45,2.342478015003617
MUS A    45BR,2.3924780150036167
MUS A    45H,2.913906586432188
MUS A    46,2.4975706075962094
MUS A    47S,2.488247039161572
MUS A    49,2.7619224594480616
MUS A    70A,2.342478015003617
MUS A    70I,2.342478015003617
MUS A    70J,2.6793594342379774
MUS A    70M,3.168793804477301
MUS A    70N,2.342478015003617
MUS A    70S,5.384442300717903
MUS A    70V,2.396742828434929
MUS A    70Z,2.342478015003617
MUS A   134,2.4605413868169888
MUS A   136,2.8303252548917817
MUS A   136A,2.9924780150036163
MUS A   137,2.532598311373913
MUS A   137A,3.774296196821802
MUS A   137M,2.6758113483369503
MUS A   138,2.6281923007179024
MUS A   138P,2.342478015003617
MUS A   139,3.5091446816702816
MUS A   140,2.402137105912708
MUS A   142,2.418823413432349
MUS A   143,2.3619585344841365
MUS A   144,2.4299780150036168
MUS A   145,2.342478015003617
MUS A   145BR,2.6008113483369506
MUS A   145H,2.342478015003617
MUS A   146,2.342478015003617
MUS A   147S,2.6064188986813424
MUS A   149,2.453589126114728
MUS A   170A,2.6014065864321885
MUS A   170I,2.817478015003617
MUS A   170J,2.5948306227133675
MUS A   170L,2.342478015003617
MUS A   170M,2.482574633361105
MUS A   170N,2.342478015003617
MUS A   170S,4.170603015003617
MUS A   170V,2.421363686119205
MUS A   170Z,2.342478015003617
MUS A   234,2.342478015003617
MUS A   236,2.463602028245277
MUS A   237,2.342478015003617
MUS A   238,2.3934303959559977
MUS A   238P,2.3674780150036168
MUS A   239,2.342478015003617
MUS A   240,2.35852079575228
MUS A   242,2.3757292465307103
MUS A   243,2.342478015003617
MUS A   244,2.7561492899652142
MUS A   246,2.342478015003617
MUS A   247S,2.342478015003617
MUS A   270I,2.342478015003617
MUS A   270J,2.342478015003617
MUS A   270M,2.342478015003617
MUS A   270N,2.342478015003617
MUS A   270Z,2.342478015003617
PHIL      1,7.562085084623254
PHIL      3,6.877929982155827
PHIL      4,7.117035077097101
PHIL      7,5.300242445510566
PHIL     12,7.7901524336082675
PHIL     20A,6.648972615284389
PHIL     20B,7.4690139758191805
PHIL     20C,7.501659263053334
PHIL    100A,8.28781819059684
PHIL    100B,8.12291986734299
PHIL    100C,8.586524925176695
PHIL    100D,8.606306465013102
PHIL    100E,8.453131705603848
PHIL    100F,6.993592757897996
PHIL    107,6.916981128030437
PHIL    108,7.161856005434237
PHIL    112,7.630714648532848
PHIL    116,10.0
PHIL    121,6.464751527310024
PHIL    122,7.549927286547858
PHIL    124,6.855635909740456
PHIL    124A,5.85262758765319
PHIL    124B,8.92572755413551
PHIL    124C,8.92636495877475
PHIL    124D,9.42716383349547
PHIL    126,7.271049443575044
PHIL    128,5.672810754159887
PHIL    129,6.763091715029081
PHIL    130,7.54558048595197
PHIL    131,7.088967481668814
PHIL    133,7.0462360878406365
PHIL    134,6.363384719021795
PHIL    135,8.695191069922554
PHIL    136,6.8040003026402855
PHIL    137,7.415919573445174
PHIL    138,8.495833367430176
PHIL    139,7.285533076171105
PHIL    141,8.158561400547608
PHIL    142,6.484144681670284
PHIL    143,7.940035592016415
PHIL    144,7.39265044793467
PHIL    145,6.906211757747701
PHIL    146,6.240360870810736
PHIL    147,8.279612517927593
PHIL    149,8.905352698442815
PHIL    150A,7.202785377769593
PHIL    150B,7.405571171846774
PHIL    150C,9.08206134833695
PHIL    150D,8.946149343674946
PHIL    150E,8.00454057433171
PHIL    151,7.670357749893523
PHIL    152,5.890576375652027
PHIL    153,7.468492016241441
PHIL    154,6.342478015003614
PHIL    156,6.031379506294185
PHIL    160,8.593809292820781
PHIL    161,6.569527925877055
PHIL    162,5.620255792781396
PHIL    163,7.395099405879179
PHIL    164,6.83529355519819
PHIL    165,7.026532943975493
PHIL    166A,8.21564749258486
PHIL    167,6.8781923007179016
PHIL    168,6.228192300717902
PHIL    173,8.650896119087356
PHIL    175A,5.584413498874582
PHIL    175B,5.142478015003617
PHIL    176,7.003551620367964
PHIL    180,8.75358912611473
PHIL    183,10.0
PHIL    184,9.77957910835471
PHIL    185,3.8258113483369502
PHIL    187,9.419401091926694
PHIL    188,7.320277414678016
PHIL    197A,2.342478015003617
PHIL    197B,2.342478015003617
PHIL    199,2.985335157860759
PHIL    216G,4.759144681670284
PHIL    224A,2.342478015003617
PHIL    224D,10.0
PHIL    224G,10.0
PHIL    231G,2.342478015003617
PHIL    234G,7.386922459448062
PHIL    235G,10.0
PHIL    237G,3.467478015003616
PHIL    238G,3.9674780150036177
PHIL    239G,3.859144681670284
PHIL    241G,2.8424780150036173
PHIL    244G,4.842478015003617
PHIL    247,2.7174780150036177
PHIL    249G,2.342478015003617
PHIL    250C,7.17581134833695
PHIL    250D,5.217478015003617
PHIL    250E,7.132478015003615
PHIL    251G,3.0924780150036164
PHIL    252G,5.67581134833695
PHIL    253G,3.3008113483369503
PHIL    256G,2.717478015003617
PHIL    264G,2.717478015003617
PHIL    265G,2.6639065864321885
PHIL    266A,7.717478015003617
PHIL    273G,3.9496208721464754
PHIL    276G,4.564700237225839
PHIL    283G,4.319144681670284
PHIL    284G,6.139129800717903
PHIL    285G,3.3424780150036177
PHIL    296A,4.33033515786076
PHIL    296B,3.5830701609529068
PHIL    296C,4.305356802882405
PHIL    296D,3.7738993714249727
PHIL    296E,4.4952557927813945
PHIL    297A,4.186845155799329
PHIL    299A,3.3424780150036177
PHIL    299C,2.79485896738457
PHIL    500,10.0
PHIL    501,10.0
PHIL    596,5.217478015003617
PHIL    597,10.0
PHIL    599,10.0
PHYS      1,7.489091506233013
PHYS      2,7.597437646756182
PHYS      3,7.899422709352271
PHYS      3L,3.74689742143836
PHYS      4,7.427230760824339
PHYS      4L,4.055959092513199
PHYS      5,8.307617324478327
PHYS      5L,3.698258602811415
PHYS      6A,8.808215746057478
PHYS      6AL,4.84605848417023
PHYS      6B,8.179095070947952
PHYS      6BL,4.514705069375239
PHYS      6C,6.77947486178322
PHYS      6CL,4.683474889103492
PHYS      8,7.029198704934997
PHYS     10,5.227093399619003
PHYS     13AH,3.715703539479141
PHYS     13AL,5.392478015003618
PHYS     13BH,4.294408029433631
PHYS     13BL,4.1906923007179016
PHYS     13CH,2.4710494435750454
PHYS     13CL,3.4001703226959243
PHYS     16,10.0
PHYS     20,9.446598565701176
PHYS     20AL,5.377034367741791
PHYS     20BL,4.596994332019934
PHYS     20CL,5.424392908620638
PHYS     21,7.89502634040866
PHYS     22,7.218501519092872
PHYS     23,7.556147852137533
PHYS     24,6.909334475009438
PHYS     25,7.083741313204788
PHYS     25L,4.884441998807372
PHYS     29,4.711016853540659
PHYS     43,7.385626410725543
PHYS     98,2.4974548668554686
PHYS     99,2.714693275376772
PHYS    100A,8.288588224736962
PHYS    100B,6.098399296786966
PHYS    101,8.171578237042421
PHYS    102,7.172363064791544
PHYS    103,8.531466937430757
PHYS    104,6.837980580038276
PHYS    105A,6.897423069948673
PHYS    105B,8.472383567845174
PHYS    106,4.925010844793235
PHYS    110A,8.101948838410747
PHYS    110B,6.438849683729994
PHYS    110C,4.92312317629394
PHYS    115A,8.239732768297252
PHYS    115B,7.809816878944676
PHYS    115C,7.490893002728033
PHYS    119A,7.11809095151385
PHYS    119B,6.7778342277252
PHYS    120,6.292800739731877
PHYS    121A,3.952238817472752
PHYS    121B,2.8048220435241173
PHYS    123A,7.054051663892746
PHYS    123B,4.532569767473316
PHYS    125,7.119668540916759
PHYS    127AL,7.089408021668888
PHYS    127BL,5.722296905505045
PHYS    128AL,5.593306344040563
PHYS    128BL,4.812814424785362
PHYS    129L,7.315613878284761
PHYS    131,6.630775660352104
PHYS    132,6.725702986469169
PHYS    133,7.928147252948082
PHYS    134,5.317761812733234
PHYS    134L,6.744514527814439
PHYS    135,2.885202622789315
PHYS    136,7.795603015003618
PHYS    138,5.210899067635193
PHYS    139,3.611708784234386
PHYS    141,6.842208344556896
PHYS    142L,10.0
PHYS    143L,10.0
PHYS    144L,10.0
PHYS    145L,10.0
PHYS    150,5.130535820653993
PHYS    160A,10.0
PHYS    160J,10.0
PHYS    160K,10.0
PHYS    180,4.342478015003616
PHYS    198,3.025131076228106
PHYS    199,2.4549780150036167
PHYS    205,3.664403255455529
PHYS    210A,3.730114169125839
PHYS    210B,3.5360065926494784
PHYS    215A,4.1822149337470345
PHYS    215B,3.921953454742674
PHYS    215C,3.534341160887661
PHYS    217A,3.679253322292525
PHYS    217B,3.190047869391653
PHYS    219,3.983644005218694
PHYS    220,3.2233856757189696
PHYS    221A,4.210066681104869
PHYS    221B,3.1820866804394874
PHYS    221C,3.065595002183105
PHYS    223A,3.641740109118651
PHYS    223B,3.222744970270572
PHYS    223C,2.831871954397556
PHYS    225A,3.666644681670284
PHYS    225B,3.2992240467496496
PHYS    228,2.509144681670284
PHYS    229A,2.6878736732669224
PHYS    229B,2.861922459448061
PHYS    230A,3.0407584382840405
PHYS    230B,4.229263729289331
PHYS    231A,3.8404918205082166
PHYS    231B,3.815158112683714
PHYS    231C,3.2900970626226647
PHYS    232,3.429959977485579
PHYS    233,3.974758234783837
PHYS    234,4.157961687104936
PHYS    235,3.240058906334508
PHYS    236,4.002809647656679
PHYS    237,3.622023469549071
PHYS    238,4.556763729289332
PHYS    240,3.589426813331726
PHYS    250,3.4883308262901145
PHYS    260A,10.0
PHYS    260C,10.0
PHYS    260D,10.0
PHYS    260F,2.342478015003617
PHYS    260G,10.0
PHYS    260H,10.0
PHYS    260J,10.0
PHYS    500,10.0
PHYS    596,10.0
PHYS    599,10.0
PHYS CS   5,10.0
PHYS CS  10,10.0
PHYS CS  15A,10.0
PHYS CS  15B,10.0
PHYS CS  15C,10.0
PHYS CS  31,10.0
PHYS CS  32,10.0
PHYS CS  33,10.0
PHYS CS  34,10.0
PHYS CS  35,10.0
PHYS CS  36,10.0
PHYS CS 140,10.0
PHYS CS 140RQ,10.0
PHYS CS 140TA,10.0
PHYS CS 140VA,10.0
PHYS CS 199,10.0
POL S     1,8.507909608348019
POL S     6,7.115978904595466
POL S     7,7.318526135644246
POL S    12,8.397582564958316
POL S    15,7.569099714629692
POL S    99,2.342478015003617
POL S   104,9.242017858345676
POL S   105,6.281999641689886
POL S   106AM,6.612886178268924
POL S   106AP,4.104978015003617
POL S   106AT,6.629745751490102
POL S   106BP,6.527456004732157
POL S   106CE,7.099422459448056
POL S   106CI,7.025404844271912
POL S   106CP,5.998728015003618
POL S   106CW,5.427111584743571
POL S   106DI,6.017124558502619
POL S   106DM,6.905769261221692
POL S   106DP,6.379515052040653
POL S   106DQ,6.276688541319405
POL S   106EA,4.3243228583786335
POL S   106EC,6.125811348336949
POL S   106ED,6.987894790092522
POL S   106EE,7.272710573143152
POL S   106EP,6.724154334179936
POL S   106FC,8.12581134833695
POL S   106GP,6.868119040644642
POL S   106GR,3.826853015003617
POL S   106HR,6.37874612808452
POL S   106IC,5.521920523714418
POL S   106IG,6.310335157860759
POL S   106IL,6.982012898724546
POL S   106IM,4.779978015003616
POL S   106IV,7.032292829818432
POL S   106LC,5.592478015003616
POL S   106LP,5.721296894334004
POL S   106MI,7.170288281410374
POL S   106MM,5.349482845921491
POL S   106MO,6.469978714055447
POL S   106ND,7.083387105912707
POL S   106NG,6.775017697543297
POL S   106PC,6.392478015003618
POL S   106PE,6.930713309121265
POL S   106PK,5.686037852731812
POL S   106PO,3.373728015003616
POL S   106PP,7.524646986143702
POL S   106PW,6.362269448657575
POL S   106RP,5.512314971525354
POL S   106SM,5.897057770403045
POL S   106U,7.504640177165777
POL S   106UN,4.049795088174347
POL S   106WE,4.182304854830456
POL S   108,5.639353015003616
POL S   109,7.212012854591329
POL S   110,7.779282215430088
POL S   110AM,6.666007426768323
POL S   110CD,6.719094394313961
POL S   110CT,5.956763729289329
POL S   110DT,7.034025703629037
POL S   110ET,6.30860552817011
POL S   110J,7.682684200570628
POL S   110PA,8.662478015003614
POL S   110PC,9.09618527996088
POL S   110PO,8.684583278161512
POL S   110S,6.184583278161512
POL S   110U,5.675811348336947
POL S   114,7.700810655591691
POL S   115,8.509902882901955
POL S   116,7.32255391633189
POL S   118,7.958441495227509
POL S   119,7.26694422574532
POL S   119DJ,7.175811348336951
POL S   119HR,7.628192300717903
POL S   119JW,7.622875580512333
